 - Controller, - Controller, - measured bending Angle, - measured bending Angle, - Bending angle reference, - Bending angle reference, - error, - error
40235,0.9748,40235,0.70027,40235,0.68404,40235,-0.01622
40236,0.9748,40236,0.70027,40236,0.68403,40236,-0.01624
40237,0.9748,40237,0.70027,40237,0.68402,40237,-0.01625
40238,0.9748,40238,0.70027,40238,0.68401,40238,-0.01626
40239,0.94838,40239,0.70027,40239,0.684,40239,-0.01627
40240,0.94284,40240,0.69874,40240,0.68399,40240,-0.01475
40241,0.94284,40241,0.69874,40241,0.68397,40241,-0.01476
40242,0.94284,40242,0.69874,40242,0.68396,40242,-0.01477
40243,0.9867,40243,0.69874,40243,0.68395,40243,-0.01478
40244,0.9867,40244,0.69874,40244,0.68394,40244,-0.0148
40245,0.9867,40245,0.69874,40245,0.68393,40245,-0.01481
40246,0.9867,40246,0.69874,40246,0.68392,40246,-0.01482
40247,0.9867,40247,0.69874,40247,0.68391,40247,-0.01483
40248,0.9867,40248,0.69874,40248,0.68389,40248,-0.01484
40249,0.95915,40249,0.69874,40249,0.68388,40249,-0.01485
40250,0.95915,40250,0.69874,40250,0.68387,40250,-0.01486
40251,0.95133,40251,0.69719,40251,0.68386,40251,-0.01333
40252,0.99354,40252,0.69719,40252,0.68385,40252,-0.01334
40253,0.99354,40253,0.69719,40253,0.68384,40253,-0.01335
40254,0.96479,40254,0.69719,40254,0.68383,40254,-0.01336
40255,0.94213,40255,0.69719,40255,0.68381,40255,-0.01337
40256,0.92362,40256,0.69719,40256,0.6838,40256,-0.01338
40257,0.92362,40257,0.69719,40257,0.68379,40257,-0.0134
40258,0.92362,40258,0.69719,40258,0.68378,40258,-0.01341
40259,0.90927,40259,0.69719,40259,0.68377,40259,-0.01342
40260,0.90927,40260,0.69719,40260,0.68376,40260,-0.01343
40261,0.91325,40261,0.69562,40261,0.68375,40261,-0.01188
40262,0.96557,40262,0.69562,40262,0.68373,40262,-0.01189
40263,0.96557,40263,0.69562,40263,0.68372,40263,-0.0119
40264,0.94279,40264,0.69562,40264,0.68371,40264,-0.01191
40265,0.92491,40265,0.69562,40265,0.6837,40265,-0.01192
40266,0.92491,40266,0.69562,40266,0.68369,40266,-0.01194
40267,0.92491,40267,0.69562,40267,0.68368,40267,-0.01195
40268,0.92491,40268,0.69562,40268,0.68367,40268,-0.01196
40269,0.91022,40269,0.69562,40269,0.68365,40269,-0.01197
40270,0.91022,40270,0.69562,40270,0.68364,40270,-0.01198
40271,0.91446,40271,0.69404,40271,0.68363,40271,-0.01041
40272,0.91446,40272,0.69404,40272,0.68362,40272,-0.01042
40273,0.96714,40273,0.69404,40273,0.68361,40273,-0.01043
40274,0.96714,40274,0.69404,40274,0.6836,40274,-0.01045
40275,0.94433,40275,0.69404,40275,0.68359,40275,-0.01046
40276,0.94433,40276,0.69404,40276,0.68357,40276,-0.01047
40277,0.94433,40277,0.69404,40277,0.68356,40277,-0.01048
40278,0.94433,40278,0.69404,40278,0.68355,40278,-0.01049
40279,0.92606,40279,0.69404,40279,0.68354,40279,-0.0105
40280,0.92606,40280,0.69404,40280,0.68353,40280,-0.01052
40281,0.92606,40281,0.69404,40281,0.68352,40281,-0.01053
40282,0.92606,40282,0.69404,40282,0.6835,40282,-0.01054
40283,0.92723,40283,0.69245,40283,0.68349,40283,-0.00895
40284,0.92723,40284,0.69245,40284,0.68348,40284,-0.00896
40285,0.92723,40285,0.69245,40285,0.68347,40285,-0.00898
40286,0.92723,40286,0.69245,40286,0.68346,40286,-0.00899
40287,0.97822,40287,0.69245,40287,0.68345,40287,-0.009
40288,0.97822,40288,0.69245,40288,0.68344,40288,-0.00901
40289,0.97822,40289,0.69245,40289,0.68342,40289,-0.00902
40290,0.95241,40290,0.69245,40290,0.68341,40290,-0.00903
40291,0.95241,40291,0.69245,40291,0.6834,40291,-0.00905
40292,0.94805,40292,0.69083,40292,0.68339,40292,-0.00744
40293,0.94805,40293,0.69083,40293,0.68338,40293,-0.00746
40294,0.9968,40294,0.69083,40294,0.68337,40294,-0.00747
40295,0.9968,40295,0.69083,40295,0.68335,40295,-0.00748
40296,0.9968,40296,0.69083,40296,0.68334,40296,-0.00749
40297,0.9968,40297,0.69083,40297,0.68333,40297,-0.0075
40298,0.96928,40298,0.69083,40298,0.68332,40298,-0.00751
40299,0.96928,40299,0.69083,40299,0.68331,40299,-0.00753
40300,0.96928,40300,0.69083,40300,0.6833,40300,-0.00754
40301,0.96928,40301,0.69083,40301,0.68329,40301,-0.00755
40302,0.94616,40302,0.69083,40302,0.68327,40302,-0.00756
40303,0.94616,40303,0.69083,40303,0.68326,40303,-0.00757
40304,0.94282,40304,0.68927,40304,0.68325,40304,-0.00602
40305,0.94282,40305,0.68927,40305,0.68324,40305,-0.00604
40306,0.94282,40306,0.68927,40306,0.68323,40306,-0.00605
40307,0.94282,40307,0.68927,40307,0.68322,40307,-0.00606
40308,0.94282,40308,0.68927,40308,0.6832,40308,-0.00607
40309,0.99018,40309,0.68927,40309,0.68319,40309,-0.00608
40310,0.9788,40310,0.68777,40310,0.68318,40310,-0.00459
40311,0.9788,40311,0.68777,40311,0.68317,40311,-0.0046
40312,1.01682,40312,0.68777,40312,0.68316,40312,-0.00461
40313,0.98625,40313,0.68777,40313,0.68315,40313,-0.00462
40314,0.98625,40314,0.68777,40314,0.68313,40314,-0.00463
40315,0.98625,40315,0.68777,40315,0.68312,40315,-0.00465
40316,0.98625,40316,0.68777,40316,0.68311,40316,-0.00466
40317,0.98625,40317,0.68777,40317,0.6831,40317,-0.00467
40318,0.98625,40318,0.68777,40318,0.68309,40318,-0.00468
40319,0.96142,40319,0.68777,40319,0.68308,40319,-0.00469
40320,0.96142,40320,0.68777,40320,0.68306,40320,-0.0047
40321,0.96142,40321,0.68777,40321,0.68305,40321,-0.00472
40322,0.96142,40322,0.68777,40322,0.68304,40322,-0.00473
40323,0.95615,40323,0.68631,40323,0.68303,40323,-0.00329
40324,0.99644,40324,0.68631,40324,0.68302,40324,-0.0033
40325,0.99644,40325,0.68631,40325,0.68301,40325,-0.00331
40326,0.9685,40326,0.68631,40326,0.68299,40326,-0.00332
40327,0.9685,40327,0.68631,40327,0.68298,40327,-0.00333
40328,0.9685,40328,0.68631,40328,0.68297,40328,-0.00334
40329,0.9685,40329,0.68631,40329,0.68296,40329,-0.00336
40330,0.94796,40330,0.68631,40330,0.68295,40330,-0.00337
40331,0.94796,40331,0.68631,40331,0.68294,40331,-0.00338
40332,0.94796,40332,0.68631,40332,0.68292,40332,-0.00339
40333,0.94796,40333,0.68631,40333,0.68291,40333,-0.0034
40334,0.94796,40334,0.68631,40334,0.6829,40334,-0.00341
40335,0.94796,40335,0.68631,40335,0.68289,40335,-0.00343
40336,0.94487,40336,0.68491,40336,0.68288,40336,-0.00204
40337,0.94487,40337,0.68491,40337,0.68287,40337,-0.00205
40338,0.94487,40338,0.68491,40338,0.68285,40338,-0.00206
40339,0.94487,40339,0.68491,40339,0.68284,40339,-0.00207
40340,0.94487,40340,0.68491,40340,0.68283,40340,-0.00208
40341,0.94487,40341,0.68491,40341,0.68282,40341,-0.00209
40342,0.94487,40342,0.68491,40342,0.68281,40342,-0.00211
40343,0.94487,40343,0.68491,40343,0.6828,40343,-0.00212
40344,0.94487,40344,0.68491,40344,0.68278,40344,-0.00213
40345,0.94487,40345,0.68491,40345,0.68277,40345,-0.00214
40346,0.94487,40346,0.68491,40346,0.68276,40346,-0.00215
40347,0.94487,40347,0.68491,40347,0.68275,40347,-0.00216
40348,0.94487,40348,0.68491,40348,0.68274,40348,-0.00218
40349,0.94487,40349,0.68491,40349,0.68272,40349,-0.00219
40350,0.94487,40350,0.68491,40350,0.68271,40350,-0.0022
40351,0.94487,40351,0.68491,40351,0.6827,40351,-0.00221
40352,0.98599,40352,0.68491,40352,0.68269,40352,-0.00222
40353,0.98599,40353,0.68491,40353,0.68268,40353,-0.00223
40354,0.98486,40354,0.68226,40354,0.68267,40354,0.00041
40355,0.98486,40355,0.68226,40355,0.68265,40355,0.00039
40356,0.98486,40356,0.68226,40356,0.68264,40356,0.00038
40357,0.98486,40357,0.68226,40357,0.68263,40357,0.00037
40358,1.06542,40358,0.68226,40358,0.68262,40358,0.00036
40359,1.06542,40359,0.68226,40359,0.68261,40359,0.00035
40360,1.06542,40360,0.68226,40360,0.68259,40360,0.00033
40361,1.02589,40361,0.68226,40361,0.68258,40361,0.00032
40362,1.00595,40362,0.68101,40362,0.68257,40362,0.00156
40363,1.00595,40363,0.68101,40363,0.68256,40363,0.00155
40364,1.0307,40364,0.68101,40364,0.68255,40364,0.00154
40365,1.0307,40365,0.68101,40365,0.68254,40365,0.00153
40366,0.99919,40366,0.68101,40366,0.68252,40366,0.00151
40367,0.99919,40367,0.68101,40367,0.68251,40367,0.0015
40368,0.99919,40368,0.68101,40368,0.6825,40368,0.00149
40369,0.97348,40369,0.68101,40369,0.68249,40369,0.00148
40370,0.97348,40370,0.68101,40370,0.68248,40370,0.00147
40371,0.96485,40371,0.67981,40371,0.68246,40371,0.00266
40372,0.96485,40372,0.67981,40372,0.68245,40372,0.00265
40373,0.96485,40373,0.67981,40373,0.68244,40373,0.00263
40374,0.99598,40374,0.67981,40374,0.68243,40374,0.00262
40375,0.99598,40375,0.67981,40375,0.68242,40375,0.00261
40376,0.97112,40376,0.67981,40376,0.68241,40376,0.0026
40377,0.97112,40377,0.67981,40377,0.68239,40377,0.00259
40378,0.97112,40378,0.67981,40378,0.68238,40378,0.00257
40379,0.97112,40379,0.67981,40379,0.68237,40379,0.00256
40380,0.95085,40380,0.67981,40380,0.68236,40380,0.00255
40381,0.95085,40381,0.67981,40381,0.68235,40381,0.00254
40382,0.94645,40382,0.67865,40382,0.68233,40382,0.00368
40383,0.94645,40383,0.67865,40383,0.68232,40383,0.00367
40384,0.97904,40384,0.67865,40384,0.68231,40384,0.00366
40385,0.97904,40385,0.67865,40385,0.6823,40385,0.00365
40386,0.97904,40386,0.67865,40386,0.68229,40386,0.00363
40387,0.97904,40387,0.67865,40387,0.68227,40387,0.00362
40388,0.95799,40388,0.67865,40388,0.68226,40388,0.00361
40389,0.95799,40389,0.67865,40389,0.68225,40389,0.0036
40390,0.94089,40390,0.67865,40390,0.68224,40390,0.00359
40391,0.94089,40391,0.67865,40391,0.68223,40391,0.00357
40392,0.94089,40392,0.67865,40392,0.68222,40392,0.00356
40393,0.93755,40393,0.67755,40393,0.6822,40393,0.00466
40394,0.93755,40394,0.67755,40394,0.68219,40394,0.00464
40395,0.97107,40395,0.67755,40395,0.68218,40395,0.00463
40396,0.97107,40396,0.67755,40396,0.68217,40396,0.00462
40397,0.97107,40397,0.67755,40397,0.68216,40397,0.00461
40398,0.97107,40398,0.67755,40398,0.68214,40398,0.0046
40399,0.9514,40399,0.67755,40399,0.68213,40399,0.00458
40400,0.9514,40400,0.67755,40400,0.68212,40400,0.00457
40401,0.94665,40401,0.67649,40401,0.68211,40401,0.00562
40402,0.97617,40402,0.67649,40402,0.6821,40402,0.00561
40403,0.97617,40403,0.67649,40403,0.68208,40403,0.00559
40404,0.95589,40404,0.67649,40404,0.68207,40404,0.00558
40405,0.95589,40405,0.67649,40405,0.68206,40405,0.00557
40406,0.95589,40406,0.67649,40406,0.68205,40406,0.00556
40407,0.95589,40407,0.67649,40407,0.68204,40407,0.00555
40408,0.95589,40408,0.67649,40408,0.68202,40408,0.00553
40409,0.96653,40409,0.67548,40409,0.68201,40409,0.00653
40410,0.95006,40410,0.67548,40410,0.682,40410,0.00652
40411,0.95006,40411,0.67548,40411,0.68199,40411,0.00651
40412,0.95006,40412,0.67548,40412,0.68198,40412,0.0065
40413,0.93676,40413,0.67548,40413,0.68196,40413,0.00649
40414,0.92537,40414,0.67548,40414,0.68195,40414,0.00647
40415,0.92537,40415,0.67548,40415,0.68194,40415,0.00646
40416,0.91548,40416,0.67548,40416,0.68193,40416,0.00645
40417,0.91548,40417,0.67548,40417,0.68192,40417,0.00644
40418,0.91548,40418,0.67548,40418,0.6819,40418,0.00643
40419,0.91548,40419,0.67548,40419,0.68189,40419,0.00641
40420,0.90856,40420,0.67548,40420,0.68188,40420,0.0064
40421,0.91223,40421,0.67451,40421,0.68187,40421,0.00736
40422,0.91223,40422,0.67451,40422,0.68186,40422,0.00734
40423,0.91223,40423,0.67451,40423,0.68184,40423,0.00733
40424,0.94448,40424,0.67451,40424,0.68183,40424,0.00732
40425,0.94448,40425,0.67451,40425,0.68182,40425,0.00731
40426,0.93178,40426,0.67451,40426,0.68181,40426,0.0073
40427,0.93178,40427,0.67451,40427,0.6818,40427,0.00728
40428,0.93178,40428,0.67451,40428,0.68178,40428,0.00727
40429,0.92073,40429,0.67451,40429,0.68177,40429,0.00726
40430,0.92148,40430,0.67359,40430,0.68176,40430,0.00817
40431,0.95122,40431,0.67359,40431,0.68175,40431,0.00815
40432,0.95122,40432,0.67359,40432,0.68174,40432,0.00814
40433,0.93765,40433,0.67359,40433,0.68172,40433,0.00813
40434,0.92667,40434,0.67359,40434,0.68171,40434,0.00812
40435,0.92667,40435,0.67359,40435,0.6817,40435,0.00811
40436,0.92667,40436,0.67359,40436,0.68169,40436,0.00809
40437,0.92667,40437,0.67359,40437,0.68168,40437,0.00808
40438,0.91749,40438,0.67359,40438,0.68166,40438,0.00807
40439,0.91749,40439,0.67359,40439,0.68165,40439,0.00806
40440,0.91749,40440,0.67359,40440,0.68164,40440,0.00805
40441,0.91749,40441,0.67359,40441,0.68163,40441,0.00803
40442,0.91749,40442,0.67359,40442,0.68161,40442,0.00802
40443,0.94663,40443,0.67272,40443,0.6816,40443,0.00888
40444,0.94663,40444,0.67272,40444,0.68159,40444,0.00887
40445,0.9323,40445,0.67272,40445,0.68158,40445,0.00886
40446,0.9323,40446,0.67272,40446,0.68157,40446,0.00885
40447,0.9323,40447,0.67272,40447,0.68155,40447,0.00884
40448,0.9231,40448,0.67272,40448,0.68154,40448,0.00882
40449,0.9231,40449,0.67272,40449,0.68153,40449,0.00881
40450,0.92294,40450,0.67189,40450,0.68152,40450,0.00963
40451,0.92294,40451,0.67189,40451,0.68151,40451,0.00962
40452,0.92294,40452,0.67189,40452,0.68149,40452,0.00961
40453,0.94895,40453,0.67189,40453,0.68148,40453,0.00959
40454,0.94895,40454,0.67189,40454,0.68147,40454,0.00958
40455,0.93551,40455,0.67189,40455,0.68146,40455,0.00957
40456,0.93551,40456,0.67189,40456,0.68144,40456,0.00956
40457,0.93551,40457,0.67189,40457,0.68143,40457,0.00954
40458,0.93551,40458,0.67189,40458,0.68142,40458,0.00953
40459,0.92437,40459,0.67189,40459,0.68141,40459,0.00952
40460,0.92437,40460,0.67189,40460,0.6814,40460,0.00951
40461,0.92359,40461,0.6711,40461,0.68138,40461,0.01028
40462,0.92359,40462,0.6711,40462,0.68137,40462,0.01027
40463,0.94732,40463,0.6711,40463,0.68136,40463,0.01026
40464,0.94732,40464,0.6711,40464,0.68135,40464,0.01025
40465,0.93452,40465,0.6711,40465,0.68134,40465,0.01023
40466,0.93452,40466,0.6711,40466,0.68132,40466,0.01022
40467,0.93452,40467,0.6711,40467,0.68131,40467,0.01021
40468,0.93452,40468,0.6711,40468,0.6813,40468,0.0102
40469,0.92427,40469,0.6711,40469,0.68129,40469,0.01019
40470,0.92427,40470,0.6711,40470,0.68127,40470,0.01017
40471,0.92427,40471,0.6711,40471,0.68126,40471,0.01016
40472,0.92427,40472,0.6711,40472,0.68125,40472,0.01015
40473,0.92328,40473,0.67036,40473,0.68124,40473,0.01088
40474,0.92328,40474,0.67036,40474,0.68123,40474,0.01087
40475,0.92328,40475,0.67036,40475,0.68121,40475,0.01085
40476,0.92328,40476,0.67036,40476,0.6812,40476,0.01084
40477,0.92328,40477,0.67036,40477,0.68119,40477,0.01083
40478,0.94519,40478,0.67036,40478,0.68118,40478,0.01082
40479,0.94519,40479,0.67036,40479,0.68116,40479,0.01081
40480,0.93864,40480,0.66966,40480,0.68115,40480,0.01149
40481,0.93864,40481,0.66966,40481,0.68114,40481,0.01148
40482,0.95561,40482,0.66966,40482,0.68113,40482,0.01147
40483,0.95561,40483,0.66966,40483,0.68112,40483,0.01146
40484,0.94151,40484,0.66966,40484,0.6811,40484,0.01144
40485,0.94151,40485,0.66966,40485,0.68109,40485,0.01143
40486,0.94151,40486,0.66966,40486,0.68108,40486,0.01142
40487,0.94151,40487,0.66966,40487,0.68107,40487,0.01141
40488,0.93022,40488,0.66966,40488,0.68105,40488,0.0114
40489,0.93022,40489,0.66966,40489,0.68104,40489,0.01138
40490,0.93022,40490,0.66966,40490,0.68103,40490,0.01137
40491,0.92754,40491,0.669,40491,0.68102,40491,0.01202
40492,0.92754,40492,0.669,40492,0.68101,40492,0.012
40493,0.92754,40493,0.669,40493,0.68099,40493,0.01199
40494,0.9455,40494,0.669,40494,0.68098,40494,0.01198
40495,0.9455,40495,0.669,40495,0.68097,40495,0.01197
40496,0.9455,40496,0.669,40496,0.68096,40496,0.01196
40497,0.9455,40497,0.669,40497,0.68094,40497,0.01194
40498,0.9455,40498,0.669,40498,0.68093,40498,0.01193
40499,0.9455,40499,0.669,40499,0.68092,40499,0.01192
40500,0.93294,40500,0.669,40500,0.68091,40500,0.01191
40501,0.93294,40501,0.669,40501,0.68089,40501,0.01189
40502,0.93294,40502,0.669,40502,0.68088,40502,0.01188
40503,0.93294,40503,0.669,40503,0.68087,40503,0.01187
40504,0.9287,40504,0.66838,40504,0.68086,40504,0.01247
40505,0.94367,40505,0.66838,40505,0.68085,40505,0.01246
40506,0.94367,40506,0.66838,40506,0.68083,40506,0.01245
40507,0.94367,40507,0.66838,40507,0.68082,40507,0.01244
40508,0.94367,40508,0.66838,40508,0.68081,40508,0.01242
40509,0.93134,40509,0.66838,40509,0.6808,40509,0.01241
40510,0.92841,40510,0.66781,40510,0.68078,40510,0.01297
40511,0.94325,40511,0.66781,40511,0.68077,40511,0.01296
40512,0.94325,40512,0.66781,40512,0.68076,40512,0.01295
40513,0.94325,40513,0.66781,40513,0.68075,40513,0.01294
40514,0.924,40514,0.66781,40514,0.68073,40514,0.01292
40515,0.924,40515,0.66781,40515,0.68072,40515,0.01291
40516,0.924,40516,0.66781,40516,0.68071,40516,0.0129
40517,0.924,40517,0.66781,40517,0.6807,40517,0.01289
40518,0.924,40518,0.66781,40518,0.68068,40518,0.01287
40519,0.91637,40519,0.66781,40519,0.68067,40519,0.01286
40520,0.91637,40520,0.66781,40520,0.68066,40520,0.01285
40521,0.91655,40521,0.66728,40521,0.68065,40521,0.01337
40522,0.91655,40522,0.66728,40522,0.68064,40522,0.01336
40523,0.93154,40523,0.66728,40523,0.68062,40523,0.01335
40524,0.9228,40524,0.66728,40524,0.68061,40524,0.01333
40525,0.9228,40525,0.66728,40525,0.6806,40525,0.01332
40526,0.9228,40526,0.66728,40526,0.68059,40526,0.01331
40527,0.9228,40527,0.66728,40527,0.68057,40527,0.0133
40528,0.91593,40528,0.66728,40528,0.68056,40528,0.01328
40529,0.91593,40529,0.66728,40529,0.68055,40529,0.01327
40530,0.91593,40530,0.66728,40530,0.68054,40530,0.01326
40531,0.91552,40531,0.66678,40531,0.68052,40531,0.01374
40532,0.91552,40532,0.66678,40532,0.68051,40532,0.01373
40533,0.92953,40533,0.66678,40533,0.6805,40533,0.01372
40534,0.92953,40534,0.66678,40534,0.68049,40534,0.0137
40535,0.92953,40535,0.66678,40535,0.68047,40535,0.01369
40536,0.92078,40536,0.66678,40536,0.68046,40536,0.01368
40537,0.92078,40537,0.66678,40537,0.68045,40537,0.01367
40538,0.92078,40538,0.66678,40538,0.68044,40538,0.01365
40539,0.92078,40539,0.66678,40539,0.68042,40539,0.01364
40540,0.91417,40540,0.66678,40540,0.68041,40540,0.01363
40541,0.91417,40541,0.66678,40541,0.6804,40541,0.01362
40542,0.91417,40542,0.66678,40542,0.68039,40542,0.0136
40543,0.91277,40543,0.66633,40543,0.68037,40543,0.01405
40544,0.92575,40544,0.66633,40544,0.68036,40544,0.01403
40545,0.92575,40545,0.66633,40545,0.68035,40545,0.01402
40546,0.92575,40546,0.66633,40546,0.68034,40546,0.01401
40547,0.92575,40547,0.66633,40547,0.68032,40547,0.014
40548,0.91797,40548,0.66633,40548,0.68031,40548,0.01398
40549,0.91797,40549,0.66633,40549,0.6803,40549,0.01397
40550,0.91669,40550,0.66591,40550,0.68029,40550,0.01437
40551,0.91669,40551,0.66591,40551,0.68027,40551,0.01436
40552,0.92799,40552,0.66591,40552,0.68026,40552,0.01435
40553,0.92799,40553,0.66591,40553,0.68025,40553,0.01434
40554,0.92013,40554,0.66591,40554,0.68024,40554,0.01432
40555,0.92013,40555,0.66591,40555,0.68022,40555,0.01431
40556,0.92013,40556,0.66591,40556,0.68021,40556,0.0143
40557,0.92013,40557,0.66591,40557,0.6802,40557,0.01429
40558,0.92013,40558,0.66591,40558,0.68019,40558,0.01427
40559,0.91343,40559,0.66591,40559,0.68017,40559,0.01426
40560,0.91197,40560,0.66554,40560,0.68016,40560,0.01462
40561,0.91197,40561,0.66554,40561,0.68015,40561,0.01461
40562,0.92174,40562,0.66554,40562,0.68014,40562,0.0146
40563,0.92174,40563,0.66554,40563,0.68012,40563,0.01459
40564,0.91584,40564,0.66554,40564,0.68011,40564,0.01457
40565,0.91584,40565,0.66554,40565,0.6801,40565,0.01456
40566,0.91584,40566,0.66554,40566,0.68009,40566,0.01455
40567,0.91584,40567,0.66554,40567,0.68007,40567,0.01454
40568,0.91059,40568,0.66554,40568,0.68006,40568,0.01452
40569,0.91059,40569,0.66554,40569,0.68005,40569,0.01451
40570,0.91059,40570,0.66554,40570,0.68004,40570,0.0145
40571,0.90951,40571,0.6652,40571,0.68002,40571,0.01482
40572,0.90951,40572,0.6652,40572,0.68001,40572,0.01481
40573,0.9185,40573,0.6652,40573,0.68,40573,0.0148
40574,0.91226,40574,0.6652,40574,0.67999,40574,0.01479
40575,0.9079,40575,0.6652,40575,0.67997,40575,0.01477
40576,0.9079,40576,0.6652,40576,0.67996,40576,0.01476
40577,0.9079,40577,0.6652,40577,0.67995,40577,0.01475
40578,0.90493,40578,0.6652,40578,0.67994,40578,0.01474
40579,0.90493,40579,0.6652,40579,0.67992,40579,0.01472
40580,0.90531,40580,0.6649,40580,0.67991,40580,0.01501
40581,0.91425,40581,0.6649,40581,0.6799,40581,0.015
40582,0.91425,40582,0.6649,40582,0.67989,40582,0.01498
40583,0.90955,40583,0.6649,40583,0.67987,40583,0.01497
40584,0.90619,40584,0.6649,40584,0.67986,40584,0.01496
40585,0.90309,40585,0.6649,40585,0.67985,40585,0.01495
40586,0.90309,40586,0.6649,40586,0.67984,40586,0.01493
40587,0.90309,40587,0.6649,40587,0.67982,40587,0.01492
40588,0.90309,40588,0.6649,40588,0.67981,40588,0.01491
40589,0.90113,40589,0.6649,40589,0.6798,40589,0.0149
40590,0.90113,40590,0.6649,40590,0.67978,40590,0.01488
40591,0.90113,40591,0.6649,40591,0.67977,40591,0.01487
40592,0.9018,40592,0.66464,40592,0.67976,40592,0.01512
40593,0.9018,40593,0.66464,40593,0.67975,40593,0.01511
40594,0.90939,40594,0.66464,40594,0.67973,40594,0.0151
40595,0.90939,40595,0.66464,40595,0.67972,40595,0.01508
40596,0.90939,40596,0.66464,40596,0.67971,40596,0.01507
40597,0.90939,40597,0.66464,40597,0.6797,40597,0.01506
40598,0.90544,40598,0.66464,40598,0.67968,40598,0.01504
40599,0.90544,40599,0.66464,40599,0.67967,40599,0.01503
40600,0.90387,40600,0.66441,40600,0.67966,40600,0.01524
40601,0.90387,40601,0.66441,40601,0.67965,40601,0.01523
40602,0.90387,40602,0.66441,40602,0.67963,40602,0.01522
40603,0.90387,40603,0.66441,40603,0.67962,40603,0.01521
40604,0.90953,40604,0.66441,40604,0.67961,40604,0.01519
40605,0.90557,40605,0.66441,40605,0.67959,40605,0.01518
40606,0.90557,40606,0.66441,40606,0.67958,40606,0.01517
40607,0.90557,40607,0.66441,40607,0.67957,40607,0.01516
40608,0.902,40608,0.66441,40608,0.67956,40608,0.01514
40609,0.902,40609,0.66441,40609,0.67954,40609,0.01513
40610,0.902,40610,0.66441,40610,0.67953,40610,0.01512
40611,0.90142,40611,0.66422,40611,0.67952,40611,0.01529
40612,0.90645,40612,0.66422,40612,0.67951,40612,0.01528
40613,0.90645,40613,0.66422,40613,0.67949,40613,0.01527
40614,0.90285,40614,0.66422,40614,0.67948,40614,0.01526
40615,0.90285,40615,0.66422,40615,0.67947,40615,0.01524
40616,0.90285,40616,0.66422,40616,0.67946,40616,0.01523
40617,0.90285,40617,0.66422,40617,0.67944,40617,0.01522
40618,0.90285,40618,0.66422,40618,0.67943,40618,0.01521
40619,0.90285,40619,0.66422,40619,0.67942,40619,0.01519
40620,0.90089,40620,0.66422,40620,0.6794,40620,0.01518
40621,0.8998,40621,0.66407,40621,0.67939,40621,0.01532
40622,0.90231,40622,0.66407,40622,0.67938,40622,0.01531
40623,0.90231,40623,0.66407,40623,0.67937,40623,0.01529
40624,0.90059,40624,0.66407,40624,0.67935,40624,0.01528
40625,0.90059,40625,0.66407,40625,0.67934,40625,0.01527
40626,0.90059,40626,0.66407,40626,0.67933,40626,0.01526
40627,0.89908,40627,0.66407,40627,0.67932,40627,0.01524
40628,0.89908,40628,0.66407,40628,0.6793,40628,0.01523
40629,0.89908,40629,0.66407,40629,0.67929,40629,0.01522
40630,0.89908,40630,0.66407,40630,0.67928,40630,0.01521
40631,0.89825,40631,0.66395,40631,0.67926,40631,0.01531
40632,0.89825,40632,0.66395,40632,0.67925,40632,0.0153
40633,0.89825,40633,0.66395,40633,0.67924,40633,0.01528
40634,0.90039,40634,0.66395,40634,0.67923,40634,0.01527
40635,0.89772,40635,0.66395,40635,0.67921,40635,0.01526
40636,0.89772,40636,0.66395,40636,0.6792,40636,0.01525
40637,0.89772,40637,0.66395,40637,0.67919,40637,0.01523
40638,0.89583,40638,0.66395,40638,0.67917,40638,0.01522
40639,0.89633,40639,0.66383,40639,0.67916,40639,0.01533
40640,0.89975,40640,0.66383,40640,0.67915,40640,0.01532
40641,0.89853,40641,0.66383,40641,0.67914,40641,0.0153
40642,0.89755,40642,0.66383,40642,0.67912,40642,0.01529
40643,0.89755,40643,0.66383,40643,0.67911,40643,0.01528
40644,0.89675,40644,0.66383,40644,0.6791,40644,0.01526
40645,0.89675,40645,0.66383,40645,0.67908,40645,0.01525
40646,0.89675,40646,0.66383,40646,0.67907,40646,0.01524
40647,0.89675,40647,0.66383,40647,0.67906,40647,0.01523
40648,0.89675,40648,0.66383,40648,0.67905,40648,0.01521
40649,0.89599,40649,0.66383,40649,0.67903,40649,0.0152
40650,0.89568,40650,0.66371,40650,0.67902,40650,0.01531
40651,0.89828,40651,0.66371,40651,0.67901,40651,0.0153
40652,0.89733,40652,0.66371,40652,0.679,40652,0.01528
40653,0.89657,40653,0.66371,40653,0.67898,40653,0.01527
40654,0.89596,40654,0.66371,40654,0.67897,40654,0.01526
40655,0.89546,40655,0.66371,40655,0.67896,40655,0.01525
40656,0.89546,40656,0.66371,40656,0.67894,40656,0.01523
40657,0.89546,40657,0.66371,40657,0.67893,40657,0.01522
40658,0.89505,40658,0.66371,40658,0.67892,40658,0.01521
40659,0.89574,40659,0.66358,40659,0.67891,40659,0.01532
40660,0.89831,40660,0.66358,40660,0.67889,40660,0.01531
40661,0.89747,40661,0.66358,40661,0.67888,40661,0.0153
40662,0.89721,40662,0.66358,40662,0.67887,40662,0.01528
40663,0.89645,40663,0.66358,40663,0.67885,40663,0.01527
40664,0.89585,40664,0.66358,40664,0.67884,40664,0.01526
40665,0.89535,40665,0.66358,40665,0.67883,40665,0.01524
40666,0.89535,40666,0.66358,40666,0.67881,40666,0.01523
40667,0.89535,40667,0.66358,40667,0.6788,40667,0.01522
