 - Controller, - Controller, - measured bending Angle, - measured bending Angle, - Bending angle reference, - Bending angle reference, - error, - error
47868,0.77485,47868,0.58266,47868,0.54349,47868,-0.03917
47869,0.77485,47869,0.58266,47869,0.54347,47869,-0.03919
47870,0.77485,47870,0.58266,47870,0.54345,47870,-0.03921
47871,0.77485,47871,0.58266,47871,0.54344,47871,-0.03922
47872,0.77481,47872,0.58266,47872,0.54342,47872,-0.03924
47873,0.72153,47873,0.58296,47873,0.5434,47873,-0.03956
47874,0.77159,47874,0.58296,47874,0.54338,47874,-0.03958
47875,0.77159,47875,0.58296,47875,0.54337,47875,-0.03959
47876,0.77415,47876,0.58296,47876,0.54335,47876,-0.03961
47877,0.77411,47877,0.58296,47877,0.54333,47877,-0.03963
47878,0.77411,47878,0.58296,47878,0.54332,47878,-0.03965
47879,0.77411,47879,0.58296,47879,0.5433,47879,-0.03966
47880,0.77411,47880,0.58296,47880,0.54328,47880,-0.03968
47881,0.77411,47881,0.58296,47881,0.54326,47881,-0.0397
47882,0.77145,47882,0.58296,47882,0.54325,47882,-0.03971
47883,0.71269,47883,0.5833,47883,0.54323,47883,-0.04007
47884,0.77336,47884,0.5833,47884,0.54321,47884,-0.04008
47885,0.77332,47885,0.5833,47885,0.5432,47885,-0.0401
47886,0.77328,47886,0.5833,47886,0.54318,47886,-0.04012
47887,0.77324,47887,0.5833,47887,0.54316,47887,-0.04014
47888,0.7732,47888,0.5833,47888,0.54314,47888,-0.04015
47889,0.7732,47889,0.5833,47889,0.54313,47889,-0.04017
47890,0.7732,47890,0.5833,47890,0.54311,47890,-0.04019
47891,0.77316,47891,0.5833,47891,0.54309,47891,-0.04021
47892,0.71164,47892,0.58367,47892,0.54307,47892,-0.04059
47893,0.77247,47893,0.58367,47893,0.54306,47893,-0.04061
47894,0.77247,47894,0.58367,47894,0.54304,47894,-0.04063
47895,0.77243,47895,0.58367,47895,0.54302,47895,-0.04065
47896,0.77243,47896,0.58367,47896,0.54301,47896,-0.04066
47897,0.76978,47897,0.58367,47897,0.54299,47897,-0.04068
47898,0.76978,47898,0.58367,47898,0.54297,47898,-0.0407
47899,0.76978,47899,0.58367,47899,0.54295,47899,-0.04071
47900,0.76978,47900,0.58367,47900,0.54294,47900,-0.04073
47901,0.76978,47901,0.58367,47901,0.54292,47901,-0.04075
47902,0.77233,47902,0.58367,47902,0.5429,47902,-0.04077
47903,0.77233,47903,0.58367,47903,0.54289,47903,-0.04078
47904,0.77151,47904,0.58407,47904,0.54287,47904,-0.04121
47905,0.77147,47905,0.58407,47905,0.54285,47905,-0.04122
47906,0.77143,47906,0.58407,47906,0.54283,47906,-0.04124
47907,0.77143,47907,0.58407,47907,0.54282,47907,-0.04126
47908,0.77139,47908,0.58407,47908,0.5428,47908,-0.04128
47909,0.77139,47909,0.58407,47909,0.54278,47909,-0.04129
47910,0.77139,47910,0.58407,47910,0.54277,47910,-0.04131
47911,0.77139,47911,0.58407,47911,0.54275,47911,-0.04133
47912,0.77135,47912,0.58407,47912,0.54273,47912,-0.04134
47913,0.69403,47913,0.58452,47913,0.54271,47913,-0.0418
47914,0.69403,47914,0.58452,47914,0.5427,47914,-0.04182
47915,0.77051,47915,0.58452,47915,0.54268,47915,-0.04184
47916,0.77051,47916,0.58452,47916,0.54266,47916,-0.04185
47917,0.77051,47917,0.58452,47917,0.54264,47917,-0.04187
47918,0.77051,47918,0.58452,47918,0.54263,47918,-0.04189
47919,0.77051,47919,0.58452,47919,0.54261,47919,-0.04191
47920,0.76787,47920,0.58452,47920,0.54259,47920,-0.04192
47921,0.76787,47921,0.58452,47921,0.54258,47921,-0.04194
47922,0.76787,47922,0.58452,47922,0.54256,47922,-0.04196
47923,0.76787,47923,0.58452,47923,0.54254,47923,-0.04197
47924,0.76001,47924,0.58452,47924,0.54252,47924,-0.04199
47925,0.69039,47925,0.58499,47925,0.54251,47925,-0.04248
47926,0.76943,47926,0.58499,47926,0.54249,47926,-0.0425
47927,0.76939,47927,0.58499,47927,0.54247,47927,-0.04252
47928,0.76931,47928,0.58499,47928,0.54246,47928,-0.04254
47929,0.76931,47929,0.58499,47929,0.54244,47929,-0.04255
47930,0.76931,47930,0.58499,47930,0.54242,47930,-0.04257
47931,0.76931,47931,0.58499,47931,0.5424,47931,-0.04259
47932,0.77187,47932,0.58499,47932,0.54239,47932,-0.0426
47933,0.68425,47933,0.5855,47933,0.54237,47933,-0.04313
47934,0.68425,47934,0.5855,47934,0.54235,47934,-0.04315
47935,0.68425,47935,0.5855,47935,0.54234,47935,-0.04317
47936,0.76837,47936,0.5855,47936,0.54232,47936,-0.04318
47937,0.76315,47937,0.5855,47937,0.5423,47937,-0.0432
47938,0.76824,47938,0.5855,47938,0.54229,47938,-0.04322
47939,0.76824,47939,0.5855,47939,0.54227,47939,-0.04323
47940,0.76824,47940,0.5855,47940,0.54225,47940,-0.04325
47941,0.7682,47941,0.5855,47941,0.54223,47941,-0.04327
47942,0.7682,47942,0.5855,47942,0.54222,47942,-0.04329
47943,0.68068,47943,0.58605,47943,0.5422,47943,-0.04385
47944,0.76467,47944,0.58605,47944,0.54218,47944,-0.04386
47945,0.76719,47945,0.58605,47945,0.54217,47945,-0.04388
47946,0.76715,47946,0.58605,47946,0.54215,47946,-0.0439
47947,0.76707,47947,0.58605,47947,0.54213,47947,-0.04391
47948,0.76962,47948,0.58605,47948,0.54211,47948,-0.04393
47949,0.76962,47949,0.58605,47949,0.5421,47949,-0.04395
47950,0.76962,47950,0.58605,47950,0.54208,47950,-0.04396
47951,0.76962,47951,0.58605,47951,0.54206,47951,-0.04398
47952,0.76701,47952,0.58605,47952,0.54205,47952,-0.044
47953,0.6719,47953,0.58662,47953,0.54203,47953,-0.04459
47954,0.6719,47954,0.58662,47954,0.54201,47954,-0.04461
47955,0.76599,47955,0.58662,47955,0.54199,47955,-0.04463
47956,0.76337,47956,0.58662,47956,0.54198,47956,-0.04464
47957,0.76337,47957,0.58662,47957,0.54196,47957,-0.04466
47958,0.76588,47958,0.58662,47958,0.54194,47958,-0.04468
47959,0.76588,47959,0.58662,47959,0.54193,47959,-0.04469
47960,0.76588,47960,0.58662,47960,0.54191,47960,-0.04471
47961,0.76588,47961,0.58662,47961,0.54189,47961,-0.04473
47962,0.76326,47962,0.58662,47962,0.54188,47962,-0.04475
47963,0.66576,47963,0.58723,47963,0.54186,47963,-0.04537
47964,0.66576,47964,0.58723,47964,0.54184,47964,-0.04539
47965,0.76475,47965,0.58723,47965,0.54182,47965,-0.04541
47966,0.76475,47966,0.58723,47966,0.54181,47966,-0.04542
47967,0.76213,47967,0.58723,47967,0.54179,47967,-0.04544
47968,0.76213,47968,0.58723,47968,0.54177,47968,-0.04546
47969,0.76213,47969,0.58723,47969,0.54176,47969,-0.04547
47970,0.76213,47970,0.58723,47970,0.54174,47970,-0.04549
47971,0.66226,47971,0.58787,47971,0.54172,47971,-0.04615
47972,0.66226,47972,0.58787,47972,0.54171,47972,-0.04617
47973,0.76352,47973,0.58787,47973,0.54169,47973,-0.04618
47974,0.7609,47974,0.58787,47974,0.54167,47974,-0.0462
47975,0.7609,47975,0.58787,47975,0.54165,47975,-0.04622
47976,0.76599,47976,0.58787,47976,0.54164,47976,-0.04623
47977,0.76082,47977,0.58787,47977,0.54162,47977,-0.04625
47978,0.76075,47978,0.58787,47978,0.5416,47978,-0.04627
47979,0.76075,47979,0.58787,47979,0.54159,47979,-0.04629
47980,0.76075,47980,0.58787,47980,0.54157,47980,-0.0463
47981,0.76326,47981,0.58787,47981,0.54155,47981,-0.04632
47982,0.76326,47982,0.58787,47982,0.54154,47982,-0.04634
47983,0.65608,47983,0.58854,47983,0.54152,47983,-0.04703
47984,0.75955,47984,0.58854,47984,0.5415,47984,-0.04704
47985,0.76205,47985,0.58854,47985,0.54148,47985,-0.04706
47986,0.76201,47986,0.58854,47986,0.54147,47986,-0.04708
47987,0.76201,47987,0.58854,47987,0.54145,47987,-0.04709
47988,0.76197,47988,0.58854,47988,0.54143,47988,-0.04711
47989,0.76197,47989,0.58854,47989,0.54142,47989,-0.04713
47990,0.76197,47990,0.58854,47990,0.5414,47990,-0.04715
47991,0.76197,47991,0.58854,47991,0.54138,47991,-0.04716
47992,0.75936,47992,0.58854,47992,0.54137,47992,-0.04718
47993,0.75936,47993,0.58854,47993,0.54135,47993,-0.0472
47994,0.75936,47994,0.58854,47994,0.54133,47994,-0.04721
47995,0.64739,47995,0.58925,47995,0.54131,47995,-0.04794
47996,0.75812,47996,0.58925,47996,0.5413,47996,-0.04795
47997,0.75805,47997,0.58925,47997,0.54128,47997,-0.04797
47998,0.76055,47998,0.58925,47998,0.54126,47998,-0.04799
47999,0.76055,47999,0.58925,47999,0.54125,47999,-0.048
48000,0.76055,48000,0.58925,48000,0.54123,48000,-0.04802
48001,0.76055,48001,0.58925,48001,0.54121,48001,-0.04804
48002,0.76051,48002,0.58925,48002,0.5412,48002,-0.04805
48003,0.64129,48003,0.58999,48003,0.54118,48003,-0.04881
48004,0.75925,48004,0.58999,48004,0.54116,48004,-0.04882
48005,0.75925,48005,0.58999,48005,0.54114,48005,-0.04884
48006,0.75921,48006,0.58999,48006,0.54113,48006,-0.04886
48007,0.7566,48007,0.58999,48007,0.54111,48007,-0.04887
48008,0.76166,48008,0.58999,48008,0.54109,48008,-0.04889
48009,0.76166,48009,0.58999,48009,0.54108,48009,-0.04891
48010,0.76166,48010,0.58999,48010,0.54106,48010,-0.04893
48011,0.76166,48011,0.58999,48011,0.54104,48011,-0.04894
48012,0.75652,48012,0.58999,48012,0.54103,48012,-0.04896
48013,0.63519,48013,0.59075,48013,0.54101,48013,-0.04974
48014,0.63519,48014,0.59075,48014,0.54099,48014,-0.04976
48015,0.75517,48015,0.59075,48015,0.54098,48015,-0.04978
48016,0.75517,48016,0.59075,48016,0.54096,48016,-0.04979
48017,0.75506,48017,0.59075,48017,0.54094,48017,-0.04981
48018,0.75506,48018,0.59075,48018,0.54093,48018,-0.04983
48019,0.75506,48019,0.59075,48019,0.54091,48019,-0.04984
48020,0.75506,48020,0.59075,48020,0.54089,48020,-0.04986
48021,0.63169,48021,0.59155,48021,0.54087,48021,-0.05067
48022,0.75625,48022,0.59155,48022,0.54086,48022,-0.05069
48023,0.75621,48023,0.59155,48023,0.54084,48023,-0.05071
48024,0.7586,48024,0.59155,48024,0.54082,48024,-0.05073
48025,0.7586,48025,0.59155,48025,0.54081,48025,-0.05074
48026,0.75858,48026,0.59155,48026,0.54079,48026,-0.05076
48027,0.75345,48027,0.59155,48027,0.54077,48027,-0.05078
48028,0.75345,48028,0.59155,48028,0.54076,48028,-0.05079
48029,0.75345,48029,0.59155,48029,0.54074,48029,-0.05081
48030,0.75345,48030,0.59155,48030,0.54072,48030,-0.05083
48031,0.75345,48031,0.59155,48031,0.54071,48031,-0.05084
48032,0.75594,48032,0.59155,48032,0.54069,48032,-0.05086
48033,0.62296,48033,0.59238,48033,0.54067,48033,-0.0517
48034,0.62296,48034,0.59238,48034,0.54065,48034,-0.05172
48035,0.75198,48035,0.59238,48035,0.54064,48035,-0.05174
48036,0.75198,48036,0.59238,48036,0.54062,48036,-0.05175
48037,0.75192,48037,0.59238,48037,0.5406,48037,-0.05177
48038,0.75192,48038,0.59238,48038,0.54059,48038,-0.05179
48039,0.75192,48039,0.59238,48039,0.54057,48039,-0.05181
48040,0.75185,48040,0.59238,48040,0.54055,48040,-0.05182
48041,0.75185,48041,0.59238,48041,0.54054,48041,-0.05184
48042,0.74923,48042,0.59238,48042,0.54052,48042,-0.05186
48043,0.62193,48043,0.59323,48043,0.5405,48043,-0.05273
48044,0.75289,48044,0.59323,48044,0.54049,48044,-0.05275
48045,0.75285,48045,0.59323,48045,0.54047,48045,-0.05276
48046,0.75285,48046,0.59323,48046,0.54045,48046,-0.05278
48047,0.7528,48047,0.59323,48047,0.54044,48047,-0.0528
48048,0.7528,48048,0.59323,48048,0.54042,48048,-0.05281
48049,0.7528,48049,0.59323,48049,0.5404,48049,-0.05283
48050,0.75021,48050,0.59323,48050,0.54039,48050,-0.05285
48051,0.75021,48051,0.59323,48051,0.54037,48051,-0.05286
48052,0.75375,48052,0.59412,48052,0.54035,48052,-0.05377
48053,0.75375,48053,0.59412,48053,0.54034,48053,-0.05378
48054,0.75373,48054,0.59412,48054,0.54032,48054,-0.0538
48055,0.74862,48055,0.59412,48055,0.5403,48055,-0.05382
48056,0.74862,48056,0.59412,48056,0.54028,48056,-0.05383
48057,0.75109,48057,0.59412,48057,0.54027,48057,-0.05385
48058,0.74851,48058,0.59412,48058,0.54025,48058,-0.05387
48059,0.74851,48059,0.59412,48059,0.54023,48059,-0.05388
48060,0.74851,48060,0.59412,48060,0.54022,48060,-0.0539
48061,0.75098,48061,0.59412,48061,0.5402,48061,-0.05392
48062,0.60729,48062,0.59503,48062,0.54018,48062,-0.05485
48063,0.60729,48063,0.59503,48063,0.54017,48063,-0.05487
48064,0.74947,48064,0.59503,48064,0.54015,48064,-0.05488
48065,0.74947,48065,0.59503,48065,0.54013,48065,-0.0549
48066,0.74947,48066,0.59503,48066,0.54012,48066,-0.05492
48067,0.74689,48067,0.59503,48067,0.5401,48067,-0.05493
48068,0.74689,48068,0.59503,48068,0.54008,48068,-0.05495
48069,0.74689,48069,0.59503,48069,0.54007,48069,-0.05497
48070,0.74689,48070,0.59503,48070,0.54005,48070,-0.05498
48071,0.74428,48071,0.59503,48071,0.54003,48071,-0.055
48072,0.74428,48072,0.59503,48072,0.54002,48072,-0.05502
48073,0.60848,48073,0.59593,48073,0.54,48073,-0.05593
48074,0.74529,48074,0.59593,48074,0.53998,48074,-0.05595
48075,0.74529,48075,0.59593,48075,0.53997,48075,-0.05596
48076,0.74522,48076,0.59593,48076,0.53995,48076,-0.05598
48077,0.74515,48077,0.59593,48077,0.53993,48077,-0.056
48078,0.74515,48078,0.59593,48078,0.53992,48078,-0.05601
48079,0.74515,48079,0.59593,48079,0.5399,48079,-0.05603
48080,0.74515,48080,0.59593,48080,0.53988,48080,-0.05605
48081,0.74762,48081,0.59593,48081,0.53987,48081,-0.05606
48082,0.60962,48082,0.59681,48082,0.53985,48082,-0.05696
48083,0.74363,48083,0.59681,48083,0.53983,48083,-0.05697
48084,0.74863,48084,0.59681,48084,0.53982,48084,-0.05699
48085,0.74354,48085,0.59681,48085,0.5398,48085,-0.05701
48086,0.74601,48086,0.59681,48086,0.53978,48086,-0.05702
48087,0.74596,48087,0.59681,48087,0.53977,48087,-0.05704
48088,0.74596,48088,0.59681,48088,0.53975,48088,-0.05706
48089,0.74596,48089,0.59681,48089,0.53973,48089,-0.05707
48090,0.74596,48090,0.59681,48090,0.53972,48090,-0.05709
48091,0.74592,48091,0.59681,48091,0.5397,48091,-0.05711
48092,0.60818,48092,0.59766,48092,0.53968,48092,-0.05798
48093,0.60818,48093,0.59766,48093,0.53966,48093,-0.058
48094,0.74447,48094,0.59766,48094,0.53965,48094,-0.05802
48095,0.74189,48095,0.59766,48095,0.53963,48095,-0.05803
48096,0.74435,48096,0.59766,48096,0.53961,48096,-0.05805
48097,0.74435,48097,0.59766,48097,0.5396,48097,-0.05807
48098,0.74435,48098,0.59766,48098,0.53958,48098,-0.05808
48099,0.74431,48099,0.59766,48099,0.53956,48099,-0.0581
48100,0.74431,48100,0.59766,48100,0.53955,48100,-0.05812
48101,0.74431,48101,0.59766,48101,0.53953,48101,-0.05813
48102,0.74174,48102,0.59766,48102,0.53951,48102,-0.05815
48103,0.60926,48103,0.5985,48103,0.5395,48103,-0.05901
48104,0.74281,48104,0.5985,48104,0.53948,48104,-0.05902
48105,0.74281,48105,0.5985,48105,0.53946,48105,-0.05904
48106,0.74277,48106,0.5985,48106,0.53945,48106,-0.05906
48107,0.7402,48107,0.5985,48107,0.53943,48107,-0.05907
48108,0.7402,48108,0.5985,48108,0.53941,48108,-0.05909
48109,0.7402,48109,0.5985,48109,0.5394,48109,-0.05911
48110,0.7402,48110,0.5985,48110,0.53938,48110,-0.05912
48111,0.74265,48111,0.5985,48111,0.53936,48111,-0.05914
48112,0.74265,48112,0.5985,48112,0.53935,48112,-0.05916
48113,0.61041,48113,0.59933,48113,0.53933,48113,-0.06
48114,0.73873,48114,0.59933,48114,0.53931,48114,-0.06001
48115,0.73873,48115,0.59933,48115,0.5393,48115,-0.06003
48116,0.74119,48116,0.59933,48116,0.53928,48116,-0.06005
48117,0.73862,48117,0.59933,48117,0.53926,48117,-0.06006
48118,0.74107,48118,0.59933,48118,0.53925,48118,-0.06008
48119,0.74107,48119,0.59933,48119,0.53923,48119,-0.0601
48120,0.74107,48120,0.59933,48120,0.53921,48120,-0.06011
48121,0.74102,48121,0.59933,48121,0.5392,48121,-0.06013
48122,0.61651,48122,0.60013,48122,0.53918,48122,-0.06095
48123,0.7397,48123,0.60013,48123,0.53917,48123,-0.06097
48124,0.73714,48124,0.60013,48124,0.53915,48124,-0.06098
48125,0.73714,48125,0.60013,48125,0.53913,48125,-0.061
48126,0.73958,48126,0.60013,48126,0.53912,48126,-0.06102
48127,0.73702,48127,0.60013,48127,0.5391,48127,-0.06103
48128,0.73702,48128,0.60013,48128,0.53908,48128,-0.06105
48129,0.73702,48129,0.60013,48129,0.53907,48129,-0.06107
48130,0.73702,48130,0.60013,48130,0.53905,48130,-0.06108
48131,0.73947,48131,0.60013,48131,0.53903,48131,-0.0611
48132,0.61258,48132,0.60092,48132,0.53902,48132,-0.0619
48133,0.61258,48133,0.60092,48133,0.539,48133,-0.06192
48134,0.73812,48134,0.60092,48134,0.53898,48134,-0.06194
48135,0.73812,48135,0.60092,48135,0.53897,48135,-0.06195
48136,0.73556,48136,0.60092,48136,0.53895,48136,-0.06197
48137,0.73549,48137,0.60092,48137,0.53893,48137,-0.06199
48138,0.73549,48138,0.60092,48138,0.53892,48138,-0.062
48139,0.73549,48139,0.60092,48139,0.5389,48139,-0.06202
48140,0.73549,48140,0.60092,48140,0.53888,48140,-0.06204
48141,0.73793,48141,0.60092,48141,0.53887,48141,-0.06205
48142,0.73793,48142,0.60092,48142,0.53885,48142,-0.06207
48143,0.73793,48143,0.60092,48143,0.53883,48143,-0.06209
48144,0.73165,48144,0.60165,48144,0.53882,48144,-0.06283
48145,0.73165,48145,0.60165,48145,0.5388,48145,-0.06285
48146,0.73909,48146,0.60165,48146,0.53878,48146,-0.06287
48147,0.73405,48147,0.60165,48147,0.53877,48147,-0.06288
48148,0.73405,48148,0.60165,48148,0.53875,48148,-0.0629
48149,0.73405,48149,0.60165,48149,0.53873,48149,-0.06292
48150,0.73648,48150,0.60165,48150,0.53872,48150,-0.06293
48151,0.62932,48151,0.60232,48151,0.5387,48151,-0.06362
48152,0.73533,48152,0.60232,48152,0.53868,48152,-0.06364
48153,0.73533,48153,0.60232,48153,0.53867,48153,-0.06366
48154,0.73524,48154,0.60232,48154,0.53865,48154,-0.06367
48155,0.73524,48155,0.60232,48155,0.53863,48155,-0.06369
48156,0.73519,48156,0.60232,48156,0.53862,48156,-0.06371
48157,0.73519,48157,0.60232,48157,0.5386,48157,-0.06372
48158,0.73519,48158,0.60232,48158,0.53858,48158,-0.06374
48159,0.73519,48159,0.60232,48159,0.53857,48159,-0.06376
48160,0.73264,48160,0.60232,48160,0.53855,48160,-0.06377
48161,0.73264,48161,0.60232,48161,0.53854,48161,-0.06379
48162,0.63139,48162,0.60294,48162,0.53852,48162,-0.06442
48163,0.63139,48163,0.60294,48163,0.5385,48163,-0.06444
48164,0.73145,48164,0.60294,48164,0.53849,48164,-0.06446
48165,0.73386,48165,0.60294,48165,0.53847,48165,-0.06447
48166,0.73632,48166,0.60294,48166,0.53845,48166,-0.06449
48167,0.73379,48167,0.60294,48167,0.53844,48167,-0.06451
48168,0.73379,48168,0.60294,48168,0.53842,48168,-0.06452
48169,0.73379,48169,0.60294,48169,0.5384,48169,-0.06454
48170,0.73374,48170,0.60294,48170,0.53839,48170,-0.06456
48171,0.64336,48171,0.60351,48171,0.53837,48171,-0.06514
48172,0.73271,48172,0.60351,48172,0.53835,48172,-0.06515
48173,0.73271,48173,0.60351,48173,0.53834,48173,-0.06517
48174,0.73516,48174,0.60351,48174,0.53832,48174,-0.06518
48175,0.73516,48175,0.60351,48175,0.5383,48175,-0.0652
48176,0.73014,48176,0.60351,48176,0.53829,48176,-0.06522
48177,0.73014,48177,0.60351,48177,0.53827,48177,-0.06523
48178,0.73014,48178,0.60351,48178,0.53825,48178,-0.06525
48179,0.73007,48179,0.60351,48179,0.53824,48179,-0.06527
48180,0.73007,48180,0.60351,48180,0.53822,48180,-0.06528
48181,0.73007,48181,0.60351,48181,0.53821,48181,-0.0653
48182,0.73007,48182,0.60351,48182,0.53819,48182,-0.06532
48183,0.73007,48183,0.60351,48183,0.53817,48183,-0.06533
48184,0.7275,48184,0.60351,48184,0.53816,48184,-0.06535
48185,0.7275,48185,0.60351,48185,0.53814,48185,-0.06537
48186,0.64532,48186,0.60401,48186,0.53812,48186,-0.06589
48187,0.64532,48187,0.60401,48187,0.53811,48187,-0.06591
48188,0.64532,48188,0.60401,48188,0.53809,48188,-0.06592
48189,0.64532,48189,0.60401,48189,0.53807,48189,-0.06594
48190,0.64532,48190,0.60401,48190,0.53806,48190,-0.06596
48191,0.72651,48191,0.60401,48191,0.53804,48191,-0.06597
48192,0.65495,48192,0.60447,48192,0.53802,48192,-0.06645
48193,0.73059,48193,0.60447,48193,0.53801,48193,-0.06646
48194,0.73055,48194,0.60447,48194,0.53799,48194,-0.06648
48195,0.7305,48195,0.60447,48195,0.53798,48195,-0.06649
48196,0.7304,48196,0.60447,48196,0.53796,48196,-0.06651
48197,0.73285,48197,0.60447,48197,0.53794,48197,-0.06653
48198,0.73285,48198,0.60447,48198,0.53793,48198,-0.06654
48199,0.73285,48199,0.60447,48199,0.53791,48199,-0.06656
48200,0.73285,48200,0.60447,48200,0.53789,48200,-0.06658
48201,0.73033,48201,0.60447,48201,0.53788,48201,-0.06659
48202,0.72959,48202,0.60487,48202,0.53786,48202,-0.06701
48203,0.72959,48203,0.60487,48203,0.53784,48203,-0.06703
48204,0.72954,48204,0.60487,48204,0.53783,48204,-0.06704
48205,0.72701,48205,0.60487,48205,0.53781,48205,-0.06706
48206,0.72942,48206,0.60487,48206,0.53779,48206,-0.06708
48207,0.72942,48207,0.60487,48207,0.53778,48207,-0.06709
48208,0.72942,48208,0.60487,48208,0.53776,48208,-0.06711
48209,0.72942,48209,0.60487,48209,0.53775,48209,-0.06713
48210,0.72942,48210,0.60487,48210,0.53773,48210,-0.06714
48211,0.72937,48211,0.60487,48211,0.53771,48211,-0.06716
48212,0.72937,48212,0.60487,48212,0.5377,48212,-0.06718
48213,0.72937,48213,0.60487,48213,0.53768,48213,-0.06719
48214,0.72937,48214,0.60487,48214,0.53766,48214,-0.06721
48215,0.66637,48215,0.60522,48215,0.53765,48215,-0.06757
48216,0.66637,48216,0.60522,48216,0.53763,48216,-0.06759
48217,0.66637,48217,0.60522,48217,0.53761,48217,-0.06761
48218,0.66637,48218,0.60522,48218,0.5376,48218,-0.06762
48219,0.72121,48219,0.60522,48219,0.53758,48219,-0.06764
48220,0.72121,48220,0.60522,48220,0.53757,48220,-0.06766
48221,0.72109,48221,0.60522,48221,0.53755,48221,-0.06767
48222,0.72109,48222,0.60522,48222,0.53753,48222,-0.06769
48223,0.68075,48223,0.60552,48223,0.53752,48223,-0.068
48224,0.72542,48224,0.60552,48224,0.5375,48224,-0.06802
48225,0.72782,48225,0.60552,48225,0.53748,48225,-0.06804
48226,0.72777,48226,0.60552,48226,0.53747,48226,-0.06805
48227,0.72777,48227,0.60552,48227,0.53745,48227,-0.06807
48228,0.72777,48228,0.60552,48228,0.53743,48228,-0.06809
48229,0.72777,48229,0.60552,48229,0.53742,48229,-0.0681
48230,0.72777,48230,0.60552,48230,0.5374,48230,-0.06812
48231,0.72773,48231,0.60552,48231,0.53739,48231,-0.06813
48232,0.72773,48232,0.60552,48232,0.53737,48232,-0.06815
48233,0.72773,48233,0.60552,48233,0.53735,48233,-0.06817
48234,0.68032,48234,0.60577,48234,0.53734,48234,-0.06843
48235,0.68032,48235,0.60577,48235,0.53732,48235,-0.06845
48236,0.72222,48236,0.60577,48236,0.5373,48236,-0.06846
48237,0.72459,48237,0.60577,48237,0.53729,48237,-0.06848
48238,0.72459,48238,0.60577,48238,0.53727,48238,-0.0685
48239,0.72459,48239,0.60577,48239,0.53726,48239,-0.06851
48240,0.727,48240,0.60577,48240,0.53724,48240,-0.06853
48241,0.69219,48241,0.60596,48241,0.53722,48241,-0.06874
48242,0.69219,48242,0.60596,48242,0.53721,48242,-0.06876
48243,0.69219,48243,0.60596,48243,0.53719,48243,-0.06877
48244,0.72656,48244,0.60596,48244,0.53717,48244,-0.06879
48245,0.72157,48245,0.60596,48245,0.53716,48245,-0.06881
48246,0.72157,48246,0.60596,48246,0.53714,48246,-0.06882
48247,0.72641,48247,0.60596,48247,0.53712,48247,-0.06884
48248,0.72641,48248,0.60596,48248,0.53711,48248,-0.06886
48249,0.72641,48249,0.60596,48249,0.53709,48249,-0.06887
48250,0.72641,48250,0.60596,48250,0.53708,48250,-0.06889
48251,0.7239,48251,0.60596,48251,0.53706,48251,-0.0689
48252,0.69662,48252,0.60611,48252,0.53704,48252,-0.06907
48253,0.72595,48253,0.60611,48253,0.53703,48253,-0.06908
48254,0.7259,48254,0.60611,48254,0.53701,48254,-0.0691
48255,0.72581,48255,0.60611,48255,0.53699,48255,-0.06912
48256,0.72822,48256,0.60611,48256,0.53698,48256,-0.06913
48257,0.72822,48257,0.60611,48257,0.53696,48257,-0.06915
48258,0.72573,48258,0.60611,48258,0.53695,48258,-0.06917
48259,0.72573,48259,0.60611,48259,0.53693,48259,-0.06918
48260,0.72573,48260,0.60611,48260,0.53691,48260,-0.0692
48261,0.72573,48261,0.60611,48261,0.5369,48261,-0.06921
48262,0.72573,48262,0.60611,48262,0.53688,48262,-0.06923
48263,0.72322,48263,0.60611,48263,0.53686,48263,-0.06925
48264,0.72322,48264,0.60611,48264,0.53685,48264,-0.06926
48265,0.72322,48265,0.60611,48265,0.53683,48265,-0.06928
48266,0.70095,48266,0.60621,48266,0.53682,48266,-0.06939
48267,0.7204,48267,0.60621,48267,0.5368,48267,-0.06941
48268,0.7204,48268,0.60621,48268,0.53678,48268,-0.06943
48269,0.7204,48269,0.60621,48269,0.53677,48269,-0.06944
48270,0.72523,48270,0.60621,48270,0.53675,48270,-0.06946
48271,0.7128,48271,0.60626,48271,0.53673,48271,-0.06952
48272,0.72501,48272,0.60626,48272,0.53672,48272,-0.06954
48273,0.72501,48273,0.60626,48273,0.5367,48273,-0.06956
48274,0.72496,48274,0.60626,48274,0.53669,48274,-0.06957
48275,0.72496,48275,0.60626,48275,0.53667,48275,-0.06959
48276,0.72491,48276,0.60626,48276,0.53665,48276,-0.0696
48277,0.71995,48277,0.60626,48277,0.53664,48277,-0.06962
48278,0.71995,48278,0.60626,48278,0.53662,48278,-0.06964
48279,0.71995,48279,0.60626,48279,0.5366,48279,-0.06965
48280,0.71995,48280,0.60626,48280,0.53659,48280,-0.06967
48281,0.72477,48281,0.60626,48281,0.53657,48281,-0.06969
48282,0.71717,48282,0.60626,48282,0.53656,48282,-0.0697
48283,0.71717,48283,0.60626,48283,0.53654,48283,-0.06972
48284,0.7246,48284,0.60626,48284,0.53652,48284,-0.06974
48285,0.72455,48285,0.60626,48285,0.53651,48285,-0.06975
48286,0.72205,48286,0.60626,48286,0.53649,48286,-0.06977
48287,0.72688,48287,0.60626,48287,0.53648,48287,-0.06978
48288,0.72688,48288,0.60626,48288,0.53646,48288,-0.0698
48289,0.72688,48289,0.60626,48289,0.53644,48289,-0.06982
48290,0.72688,48290,0.60626,48290,0.53643,48290,-0.06983
